"id","region","subregion","section","cell","CellID","intersections","radius"
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",18,10
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",20,11
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",19,12
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",12,13
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",11,14
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",10,15
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",10,16
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",10,17
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",12,18
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",10,19
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",8,20
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",7,21
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",7,22
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",7,23
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",10,24
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",9,25
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",9,26
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",5,27
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",5,28
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",4,29
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",3,30
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",2,31
"21-32-07","HPC","DG1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DG1_2_Statistics/21-32-07_100x_DG1_c2_Detailed.csv",0,32
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,0
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,1
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,2
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,3
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,4
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",6,5
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",6,6
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",6,7
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",7,8
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",11,9
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",11,10
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",12,11
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",14,12
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",14,13
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",10,14
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",11,15
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",9,16
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",7,17
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",5,18
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",7,19
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",8,20
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",5,21
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",6,22
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",7,23
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,24
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,25
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,26
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",3,27
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,28
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,29
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,30
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,31
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,32
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,33
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",3,34
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",2,35
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,36
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,37
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,38
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,39
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,40
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",1,41
"21-32-07","HPC","DG2","2","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_1_Statistics/21-32-07_100X_DG2_c1_Detailed.csv",0,42
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",0,0
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",0,1
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",0,2
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",0,3
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",1,4
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,5
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",5,6
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",8,7
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",8,8
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",6,9
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,10
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,11
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,12
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,13
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,14
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",3,15
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,16
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",4,17
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,18
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,19
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",6,20
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",5,21
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",3,22
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",2,23
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",3,24
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",3,25
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",4,26
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",3,27
"21-32-07","HPC","DG2","2","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100X_DG2_2_Statistics/21-32-07_100X_DG2_c2_Detailed.csv",0,28
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",0,0
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",0,1
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",2,2
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",7,3
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",11,4
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",16,5
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",15,6
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",18,7
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",19,8
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",20,9
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",22,10
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",21,11
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",20,12
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",18,13
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",19,14
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",25,15
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",31,16
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",28,17
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",20,18
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",12,19
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",12,20
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",10,21
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",8,22
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",7,23
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",8,24
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",4,25
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",6,26
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",5,27
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",4,28
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",3,29
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",4,30
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",3,31
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",4,32
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",2,33
"21-32-07","STR","DS1","1","c1","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_1_Statistics/21-32-07_100x_DS1_c1_Detailed.csv",0,34
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",0,0
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",0,1
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",0,2
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",0,3
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",3,4
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",4,5
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",8,6
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",6,7
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",11,8
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",14,9
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",16,10
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",15,11
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",11,12
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",15,13
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",14,14
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",11,15
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",14,16
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",12,17
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",13,18
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",16,19
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",17,20
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",17,21
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",13,22
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",13,23
"21-32-07","STR","DS1","1","c2","projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS1_2_Statistics/21-32-07_100x_DS1_c2_Detailed.csv",12,24
