filename,intersections,radius
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,5,45
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,4,46
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,47
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,48
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,3,49
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,50
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,51
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,52
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,53
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,54
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,55
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,56
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,57
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,58
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,59
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,60
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,3,61
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,2,62
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,63
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,64
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,65
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,66
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,67
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,68
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,69
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,1,70
projects/data/240521_MG/21-32-07/Imaris/21-32-07_100x_DS2_1_Statistics/21-32-07_100x_DS2_c1_Detailed.csv,0,71
